X Gaze Data, Y Gaze Data, Time 
1147,795,18946378
1116,778,18946388
1099,766,18946398
834,583,18946424
827,579,18946425
821,574,18946432
815,570,18946443
806,563,18946456
749,523,18946465
738,514,18946476
738,511,18946502
738,511,18946510
741,509,18946521
741,509,18946533
741,508,18946543
740,507,18946554
739,502,18946580
739,496,18946587
739,495,18946598
739,491,18946612
737,488,18946621
736,494,18946632
709,524,18946659
700,539,18946665
699,541,18946676
697,543,18946689
697,544,18946698
692,551,18946710
691,553,18946736
691,554,18946743
692,556,18946754
692,556,18946767
693,555,18946776
694,555,18946788
694,555,18946813
696,558,18946821
697,558,18946831
715,558,18946845
835,552,18946854
841,551,18946865
844,551,18946892
849,550,18946898
855,549,18946924
857,540,18946932
856,540,18946943
855,537,18946955
858,538,18946965
858,538,18946976
858,539,18946988
857,538,18947001
856,537,18947010
857,535,18947021
859,533,18947032
858,535,18947043
858,534,18947054
862,531,18947064
937,470,18947079
1439,62,18947087
1544,-28,18947098
1563,18,18947686
1368,87,18947700
1344,102,18947708
1261,141,18947720
1236,155,18947732
1202,167,18947742
1191,170,18947753
1187,171,18947779
1114,197,18947787
1128,191,18947797
988,245,18947811
984,247,18947820
980,239,18947831
978,237,18947857
974,234,18947864
972,232,18947876
972,229,18947889
972,227,18947898
972,226,18947909
973,222,18947935
982,219,18947942
1116,187,18947954
1418,116,18947966
1421,116,18947975
1426,115,18947987
1429,115,18947998
1432,115,18948009
1431,116,18948020
1428,121,18948031
1427,123,18948045
1427,122,18948053
1426,123,18948064
1427,123,18948091
1427,125,18948097
1426,131,18948109
1427,132,18948121
1427,132,18948131
1427,131,18948142
1428,131,18948167
1427,133,18948175
1426,135,18948187
1425,136,18948198
1426,136,18948213
1426,137,18948220
1426,139,18948230
1426,139,18948244
1426,139,18948253
1419,142,18948264
1414,144,18948276
1402,151,18948286
1316,196,18948297
983,388,18948308
971,397,18948322
961,405,18948330
950,414,18948342
929,433,18948353
916,446,18948368
903,453,18948374
908,474,18948386
906,477,18948400
907,478,18948408
904,481,18948419
903,484,18948431
902,485,18948441
903,485,18948452
995,560,18948575
909,561,18948601
964,558,18948608
939,559,18948619
1033,552,18948632
1276,549,18948640
2185,450,18948973
1923,1226,18948988
1778,1205,18948995
1505,827,18949007
1384,624,18949020
1343,562,18949030
1401,692,18949041
1464,824,18949068
1408,723,18949075
1226,374,18949086
1203,318,18949099
1203,313,18949108
1207,293,18949119
1207,291,18949130
1209,286,18949141
1214,278,18949152
1216,272,18949163
1221,260,18949176
1222,255,18949186
1226,245,18949196
1228,237,18949223
1227,226,18949229
1227,224,18949241
1229,219,18949254
1232,217,18949263
1230,217,18949274
1221,217,18949301
1181,215,18949307
1021,178,18949318
640,58,18949332
424,-18,18949340
407,-24,18949351
479,3,18949363
445,-11,18949374
395,-42,18949385
326,-81,18949395
289,-123,18949408
277,-139,18949419
257,-160,18949428
233,-186,18949455
211,-202,18949463
215,-201,18949474
230,-195,18949487
236,-185,18949495
229,-180,18949506
234,-186,18949519
807,282,18949585
1357,698,18949597
1490,798,18949606
1525,782,18949618
1522,784,18949644
1331,658,18949651
1306,640,18949662
1278,612,18949675
1274,608,18949685
1263,598,18949696
1254,590,18949723
1199,540,18949729
1197,539,18949741
1207,540,18949754
1208,541,18949763
1210,537,18949774
1210,535,18949786
1210,532,18949796
1209,532,18949807
1206,528,18949833
1201,524,18949840
1205,518,18949852
1207,519,18949864
1204,518,18949874
1199,518,18949885
1190,518,18949896
1178,522,18949911
1151,545,18949918
1121,569,18949928
1027,612,18949942
1019,615,18949951
1009,622,18949962
1004,626,18949973
990,638,18949989
990,645,18949994
982,650,18950006
986,651,18950020
986,653,18950028
985,655,18950040
971,652,18950067
969,653,18950073
968,642,18950085
968,641,18950098
975,637,18950107
978,630,18950118
978,629,18950129
981,626,18950140
984,626,18950151
984,626,18950176
982,624,18950185
984,625,18950195
981,631,18950208
983,628,18950218
986,633,18950229
1002,654,18950240
1086,712,18950253
1129,741,18950262
1139,749,18950273
1153,758,18950300
1185,778,18950307
1250,820,18950318
1250,821,18950331
1252,822,18950340
1253,820,18950351
1254,816,18950362
1254,815,18950373
1255,815,18950385
1255,817,18950410
1252,818,18950418
1253,819,18950429
1253,820,18950441
1245,816,18950450
1244,816,18950462
1242,815,18950488
1207,845,18950495
1216,913,18950507
1216,919,18950518
1205,892,18950528
1191,866,18950539
1183,857,18950551
1179,864,18950564
1174,845,18950573
1174,844,18950584
1180,860,18950596
1166,819,18950607
1165,817,18950618
1162,813,18950628
1162,809,18950642
1164,812,18950651
1160,819,18950662
1126,800,18950674
1027,750,18950684
889,682,18950695
883,680,18950707
872,675,18950721
868,674,18950728
857,669,18950740
751,616,18950752
753,620,18950762
751,618,18950773
749,616,18950798
752,619,18950806
753,618,18950818
753,615,18950830
756,611,18950840
756,611,18950851
756,609,18950877
755,608,18950884
754,607,18950909
756,605,18950917
753,604,18950928
752,608,18950940
752,609,18950951
755,609,18950961
755,609,18950987
755,607,18950995
752,605,18951006
746,598,18951018
745,596,18951028
743,592,18951039
740,592,18951066
738,589,18951072
738,587,18951084
736,582,18951096
735,582,18951106
734,582,18951117
732,583,18951128
730,582,18951144
729,580,18951151
728,580,18951161
726,578,18951175
726,577,18951184
725,577,18951195
724,576,18951206
725,576,18951217
728,579,18951228
736,587,18951239
791,591,18951253
798,591,18951261
805,590,18951273
813,590,18951299
827,587,18951306
854,580,18951317
854,580,18951329
854,577,18951339
854,582,18951350
854,582,18951361
850,583,18951376
851,581,18951384
851,581,18951394
855,578,18951406
854,579,18951417
855,578,18951428
854,578,18951439
853,577,18951453
853,576,18951460
853,574,18951472
854,575,18951484
862,633,18951494
865,656,18951506
868,675,18951531
874,598,18951538
878,593,18951550
878,592,18951562
877,579,18951572
878,574,18951584
878,571,18951594
876,566,18951608
873,562,18951617
874,557,18951627
874,555,18951639
874,556,18951654
875,562,18951661
876,560,18951672
883,559,18951686
890,559,18951694
892,559,18951706
901,559,18951732
908,560,18951739
908,563,18951750
917,562,18951763
920,563,18951774
919,564,18951784
916,564,18951809
911,565,18951817
909,566,18951827
910,566,18951840
910,566,18951850
909,567,18951861
902,567,18951872
904,567,18951888
880,574,18951894
506,692,18951906
387,735,18951919
361,746,18951928
344,754,18951939
327,761,18951965
287,779,18951972
278,783,18951983
278,787,18951995
279,788,18952005
281,789,18952017
280,789,18952043
278,788,18952050
280,789,18952061
280,790,18952073
280,792,18952083
278,793,18952094
277,794,18952105
276,794,18952119
277,794,18952127
278,794,18952139
277,794,18952150
279,793,18952165
279,792,18952172
280,792,18952183
281,796,18952197
284,799,18952205
285,801,18952217
284,800,18952228
283,799,18952239
284,798,18952250
284,798,18952260
283,797,18952274
286,799,18952283
306,815,18952294
349,850,18952321
374,875,18952327
381,886,18952338
387,892,18952352
390,895,18952360
392,898,18952372
391,900,18952384
388,901,18952394
388,901,18952405
391,896,18952416
391,895,18952429
390,895,18952438
388,891,18952450
388,888,18952461
390,886,18952472
390,885,18952483
391,884,18952509
392,887,18952517
392,889,18952527
392,889,18952539
393,890,18952550
393,890,18952560
392,891,18952572
392,891,18952586
391,892,18952594
391,891,18952605
388,883,18952617
389,874,18952627
389,834,18952639
390,806,18952650
408,663,18952664
424,546,18952672
436,460,18952683
444,404,18952695
451,352,18952705
480,139,18952716
485,121,18952727
486,120,18952741
484,122,18952750
483,124,18952760
483,123,18952772
484,124,18952783
484,124,18952794
483,127,18952820
478,128,18952827
478,127,18952838
478,127,18952851
479,127,18952860
477,128,18952871
475,129,18952897
473,130,18952905
474,131,18952916
476,130,18952929
477,130,18952938
475,131,18952950
475,133,18952961
479,144,18952971
486,180,18952983
488,195,18953007
493,209,18953016
494,211,18953026
493,212,18953039
486,212,18953050
488,213,18953060
489,213,18953085
491,215,18953093
537,219,18953105
554,218,18953117
725,200,18953127
1077,174,18953138
1136,169,18953164
1221,160,18953171
1355,148,18953183
1365,148,18953195
1371,150,18953205
1368,147,18953216
1369,147,18953227
1369,146,18953238
1372,146,18953250
1371,149,18953274
1363,197,18953283
1356,241,18953293
1296,625,18953320
1287,685,18953326
1287,693,18953338
1286,702,18953351
1268,824,18953360
1265,855,18953371
1266,859,18953383
1265,860,18953393
1266,862,18953404
1268,864,18953416
1269,863,18953430
1268,862,18953438
1266,862,18953449
1266,862,18953461
1265,862,18953471
1264,864,18953483
1264,864,18953508
1265,865,18953516
1256,869,18953526
1240,868,18953539
1208,867,18953549
929,859,18953560
900,859,18953586
878,859,18953593
857,858,18953604
797,858,18953618
791,860,18953626
790,860,18953638
791,859,18953650
791,858,18953659
791,858,18953671
789,859,18953696
779,872,18953704
774,882,18953716
753,921,18953728
749,927,18953738
744,938,18953749
744,941,18953760
735,958,18953775
734,959,18953782
736,958,18953793
738,956,18953807
741,952,18953816
743,951,18953826
743,953,18953838
757,961,18953849
765,968,18953860
769,974,18953885
772,978,18953893
773,979,18953904
777,985,18953916
777,985,18953926
776,984,18953938
776,982,18953963
781,978,18953971
782,978,18953982
782,979,18953994
783,979,18954004
785,981,18954015
787,982,18954040
791,986,18954049
792,985,18954060
792,985,18954071
795,987,18954087
797,988,18954092
797,988,18954119
798,986,18954126
798,985,18954137
798,985,18954150
798,987,18954159
798,987,18954171
798,986,18954198
799,985,18954204
798,984,18954215
798,984,18954230
799,983,18954237
801,985,18954249
801,990,18954261
800,990,18954270
801,991,18954282
801,991,18954308
799,990,18954315
799,990,18954326
801,988,18954340
801,988,18954348
801,987,18954359
803,985,18954385
802,983,18954392
802,983,18954404
799,985,18954416
800,984,18954426
798,985,18954437
800,984,18954463
799,983,18954470
797,979,18954482
796,978,18954494
794,978,18954504
794,977,18954515
794,976,18954541
794,974,18954549
793,968,18954573
794,965,18954582
793,860,18954592
790,328,18954604
790,252,18954619
790,227,18954626
791,203,18954637
790,178,18954649
791,171,18954659
791,162,18954670
791,157,18954682
790,161,18954696
789,164,18954704
789,165,18954715
788,164,18954727
785,164,18954737
769,146,18954748
712,87,18954759
709,84,18954774
707,82,18954782
707,81,18954792
706,80,18954806
704,79,18954815
703,78,18954825
705,79,18954853
702,78,18954859
703,78,18954870
703,79,18954883
704,82,18954892
706,84,18954903
708,87,18954915
708,89,18954925
707,90,18954937
696,91,18954948
690,92,18954961
683,92,18954970
676,94,18954982
674,95,18955007
671,101,18955015
671,100,18955025
669,98,18955039
670,100,18955048
671,101,18955059
671,103,18955071
672,103,18955081
672,103,18955092
643,105,18955118
447,115,18955125
414,112,18955137
385,110,18955149
357,108,18955158
325,105,18955170
267,98,18955197
111,81,18955203
111,83,18955215
112,81,18955227
112,82,18955237
113,84,18955248
113,85,18955273
113,85,18955274
112,86,18955281
110,86,18955292
108,85,18955305
109,85,18955315
110,84,18955325
110,84,18955351
112,85,18955358
112,83,18955370
111,83,18955383
110,79,18955392
110,77,18955403
110,79,18955429
108,80,18955436
108,80,18955448
107,80,18955461
106,80,18955470
105,80,18955481
102,81,18955493
101,81,18955503
100,81,18955514
100,80,18955540
100,80,18955548
100,78,18955558
100,76,18955570
98,73,18955581
96,70,18955592
97,69,18955618
93,66,18955625
92,66,18955636
91,67,18955648
92,71,18955658
92,72,18955670
92,72,18955681
91,69,18955695
90,68,18955703
91,68,18955714
93,71,18955727
92,71,18955736
95,76,18955748
95,78,18955758
93,76,18955774
92,76,18955781
88,71,18955792
87,69,18955804
86,67,18955814
85,68,18955825
87,68,18955851
181,118,18955858
345,264,18955869
695,616,18955882
717,646,18955891
725,656,18955903
730,662,18955928
797,739,18955936
817,783,18955947
823,798,18955960
823,800,18955969
822,801,18955981
822,800,18955992
819,812,18956002
814,835,18956014
814,846,18956025
814,856,18956038
814,866,18956047
812,875,18956058
812,877,18956070
809,881,18956085
808,881,18956091
808,880,18956103
807,880,18956116
807,879,18956125
808,879,18956136
807,879,18956162
806,881,18956163
804,882,18956169
758,920,18956180
753,923,18956194
749,924,18956203
748,925,18956214
745,930,18956225
744,932,18956236
742,934,18956247
741,934,18956273
745,935,18956280
746,935,18956291
745,935,18956305
742,936,18956314
742,935,18956325
743,933,18956336
744,933,18956347
744,932,18956358
741,930,18956383
743,929,18956384
740,927,18956391
739,924,18956402
739,924,18956415
733,924,18956424
731,924,18956436
730,926,18956462
730,936,18956469
731,935,18956480
733,934,18956493
734,935,18956502
735,937,18956514
736,938,18956525
738,938,18956536
739,936,18956547
739,936,18956558
740,936,18956572
739,936,18956580
739,937,18956591
738,937,18956603
738,937,18956613
738,935,18956624
737,930,18956635
737,926,18956649
734,921,18956657
735,923,18956669
735,920,18956696
735,928,18956702
736,930,18956714
736,932,18956727
736,936,18956736
734,938,18956747
734,940,18956758
734,939,18956769
732,937,18956780
733,936,18956805
734,935,18956813
733,932,18956824
734,929,18956850
736,932,18956857
736,933,18956869
736,934,18956882
733,932,18956891
734,932,18956902
735,932,18956914
737,932,18956924
736,932,18956935
735,932,18956946
734,932,18956960
735,932,18956969
